1	-36.6054	2.94752	0.117925	-0.438677	-0.489416	0.579323	0.482099
2	-36.6214	2.9451	0.12015	-0.438589	-0.489414	0.579351	0.482147
3	-36.6411	2.93484	0.120029	-0.438655	-0.489469	0.579101	0.482333
4	-36.6983	2.94019	0.111112	-0.43849	-0.489203	0.579649	0.482098
5	-36.7466	2.93766	0.11663	-0.438385	-0.489375	0.579756	0.481897
6	-36.8297	2.92038	0.131968	-0.438799	-0.4894	0.579535	0.481777
7	-36.9372	2.90238	0.116747	-0.438352	-0.489362	0.579533	0.482197
8	-37.0235	2.87557	0.131127	-0.438785	-0.489524	0.579087	0.482174
9	-37.1312	2.87487	0.126335	-0.438523	-0.489237	0.579769	0.481885
10	-37.2602	2.83985	0.118544	-0.438613	-0.489015	0.579473	0.482383
11	-37.3859	2.8243	0.126924	-0.438644	-0.489122	0.579588	0.48211
12	-37.5347	2.80802	0.13342	-0.438379	-0.48949	0.579464	0.482125
13	-37.6824	2.78784	0.152871	-0.438631	-0.489544	0.579487	0.481814
14	-37.8488	2.75986	0.143653	-0.438588	-0.489179	0.579908	0.481717
15	-38.0262	2.73896	0.149782	-0.438358	-0.489292	0.580045	0.481646
16	-38.2239	2.69903	0.147398	-0.438151	-0.489324	0.579699	0.482218
17	-38.4202	2.68447	0.157638	-0.438269	-0.489354	0.580049	0.48166
18	-38.6521	2.65038	0.150612	-0.438101	-0.489272	0.580198	0.481716
19	-38.8806	2.61765	0.17473	-0.438196	-0.489585	0.579979	0.481576
20	-39.1179	2.58106	0.165448	-0.438013	-0.489325	0.58048	0.481403
21	-39.3558	2.53799	0.185521	-0.43804	-0.48951	0.58003	0.481732
22	-39.6167	2.47889	0.192719	-0.438295	-0.489457	0.579726	0.481925
23	-39.8934	2.43127	0.206259	-0.438541	-0.489131	0.579942	0.481767
24	-40.1891	2.37605	0.219241	-0.438517	-0.489501	0.57955	0.481885
25	-40.4861	2.33889	0.215921	-0.438205	-0.489306	0.579961	0.481873
26	-40.7794	2.27914	0.230873	-0.438297	-0.489411	0.579655	0.48205
27	-41.1077	2.22366	0.233942	-0.438187	-0.489217	0.579811	0.48216
28	-41.4461	2.16893	0.255072	-0.438527	-0.489252	0.579676	0.481977
29	-41.7974	2.1233	0.26607	-0.438319	-0.489622	0.579628	0.481848
30	-42.1578	2.06435	0.272491	-0.438213	-0.489529	0.579729	0.481919
31	-42.5096	1.99558	0.278516	-0.438389	-0.489192	0.579916	0.481876
32	-42.8978	1.94596	0.282248	-0.438107	-0.489278	0.579977	0.481972
33	-43.3043	1.86559	0.301574	-0.438405	-0.489185	0.579817	0.481987
34	-43.7058	1.78705	0.314096	-0.438374	-0.489142	0.579652	0.482257
35	-44.1407	1.71693	0.334009	-0.438471	-0.4892	0.579516	0.482273
36	-44.5674	1.66324	0.34943	-0.438224	-0.489601	0.579696	0.481876
37	-45.0158	1.58327	0.353649	-0.438253	-0.489265	0.579786	0.482084
38	-45.4718	1.51372	0.381784	-0.438429	-0.489499	0.579728	0.481773
39	-45.9369	1.43066	0.395705	-0.438463	-0.489407	0.579628	0.481936
40	-46.4139	1.35099	0.40837	-0.438234	-0.489624	0.579506	0.48207
41	-46.9097	1.2722	0.438418	-0.438484	-0.489726	0.57946	0.481795
42	-47.4221	1.17903	0.441404	-0.438353	-0.489752	0.579198	0.482202
43	-47.9481	1.09972	0.449991	-0.438305	-0.489399	0.579676	0.482031
44	-48.4825	1.01298	0.463712	-0.438381	-0.489276	0.579858	0.481867
45	-49.0235	0.924416	0.481759	-0.438395	-0.489276	0.579951	0.481743
46	-49.5824	0.821003	0.492977	-0.438281	-0.489334	0.579591	0.482219
47	-50.134	0.731037	0.528305	-0.438507	-0.489795	0.57912	0.482113
48	-50.7222	0.637932	0.536413	-0.438234	-0.489622	0.57937	0.482236
49	-51.3122	0.540914	0.550662	-0.438357	-0.489468	0.579504	0.48212
50	-51.9222	0.432521	0.572358	-0.438472	-0.489409	0.579338	0.482275
51	-52.5394	0.348269	0.596802	-0.438423	-0.489573	0.57965	0.481778
52	-53.1754	0.246365	0.609431	-0.438387	-0.489461	0.579668	0.481906
53	-53.8219	0.129832	0.627529	-0.438268	-0.48949	0.579409	0.482317
54	-54.4711	0.0347997	0.653349	-0.438199	-0.489814	0.57943	0.482001
55	-55.1458	-0.0890717	0.662599	-0.438355	-0.489372	0.579638	0.482058
56	-55.8259	-0.206385	0.688559	-0.438427	-0.489588	0.579355	0.482113
57	-56.5221	-0.323195	0.712627	-0.438447	-0.489468	0.57937	0.482199
58	-57.224	-0.440469	0.735234	-0.438489	-0.489482	0.579167	0.482389
59	-57.9485	-0.553713	0.751557	-0.438344	-0.489529	0.579362	0.482241
60	-58.6565	-0.671396	0.783785	-0.438406	-0.489661	0.579259	0.482173
61	-59.4076	-0.796998	0.816001	-0.438639	-0.489838	0.579071	0.482007
62	-60.1608	-0.916766	0.822235	-0.438394	-0.489593	0.579466	0.482004
63	-60.9344	-1.04219	0.833194	-0.438397	-0.489338	0.579614	0.482083
64	-61.7192	-1.18239	0.873041	-0.438637	-0.489517	0.579197	0.482184
65	-62.5104	-1.30159	0.887733	-0.438546	-0.489448	0.579482	0.481994
66	-63.3189	-1.44356	0.920444	-0.438408	-0.489734	0.579068	0.482325
67	-64.148	-1.57173	0.933678	-0.438419	-0.489488	0.579533	0.481998
68	-64.9817	-1.71881	0.971272	-0.438558	-0.489596	0.578957	0.482464
69	-65.8144	-1.8456	0.994408	-0.438308	-0.489651	0.579323	0.482196
70	-66.662	-1.98289	1.02251	-0.438541	-0.489544	0.579456	0.481932
