1	-29.1723	14.584	-0.847902	-0.403781	-0.515066	0.590822	0.471803
2	-29.2036	14.5674	-0.861426	-0.403486	-0.515014	0.590599	0.472392
3	-29.2179	14.5608	-0.834764	-0.40363	-0.515467	0.590249	0.472215
4	-29.2563	14.5702	-0.8402	-0.403376	-0.515328	0.590676	0.472059
5	-29.3413	14.5419	-0.839974	-0.403579	-0.515257	0.590727	0.471886
6	-29.4209	14.5293	-0.838656	-0.403497	-0.515353	0.590741	0.471833
7	-29.5061	14.5046	-0.83718	-0.403716	-0.514874	0.59093	0.471933
8	-29.6242	14.4665	-0.819578	-0.403707	-0.515418	0.590362	0.472056
9	-29.7355	14.4409	-0.835372	-0.403509	-0.515128	0.590781	0.472019
10	-29.8558	14.4237	-0.815161	-0.403616	-0.515358	0.590669	0.471816
11	-30.0147	14.3695	-0.810756	-0.403576	-0.51522	0.590579	0.472114
12	-30.1691	14.3422	-0.812851	-0.403542	-0.515138	0.590832	0.471915
13	-30.3477	14.2884	-0.815313	-0.403386	-0.515153	0.590798	0.472075
14	-30.5279	14.2377	-0.791359	-0.40339	-0.51553	0.590317	0.472263
15	-30.7392	14.1864	-0.792505	-0.403543	-0.515193	0.590554	0.472202
16	-30.9439	14.1191	-0.783796	-0.403742	-0.515045	0.590587	0.472154
17	-31.1801	14.0728	-0.764543	-0.403576	-0.515397	0.590188	0.472409
18	-31.4248	14.0053	-0.771757	-0.403545	-0.515002	0.590536	0.472432
19	-31.6659	13.9408	-0.750851	-0.403699	-0.515192	0.590375	0.472295
20	-31.9502	13.8733	-0.749059	-0.403573	-0.515033	0.590475	0.472451
21	-32.2189	13.8149	-0.7339	-0.403471	-0.515441	0.590431	0.472147
22	-32.5377	13.7433	-0.717368	-0.403729	-0.515283	0.590451	0.472074
23	-32.8456	13.6525	-0.694619	-0.403832	-0.515292	0.590366	0.472081
24	-33.1815	13.5957	-0.700368	-0.403357	-0.515392	0.590652	0.472007
25	-33.5202	13.4891	-0.687047	-0.403606	-0.515233	0.590451	0.472234
26	-33.8617	13.4163	-0.655843	-0.403844	-0.515237	0.590679	0.471739
27	-34.2266	13.3234	-0.648754	-0.403564	-0.515477	0.590435	0.472023
28	-34.6229	13.2249	-0.633255	-0.403862	-0.515094	0.590783	0.471751
29	-35.0219	13.1106	-0.638276	-0.403407	-0.515102	0.590472	0.47252
30	-35.4158	13.0351	-0.613207	-0.403339	-0.515252	0.590875	0.471911
31	-35.8582	12.9169	-0.589181	-0.403568	-0.515447	0.590372	0.472131
32	-36.2967	12.809	-0.581781	-0.403592	-0.515237	0.590591	0.472067
33	-36.7354	12.7034	-0.555747	-0.403405	-0.515611	0.590374	0.472088
34	-37.2211	12.5439	-0.542626	-0.40386	-0.515057	0.590225	0.472491
35	-37.6951	12.4432	-0.530083	-0.40363	-0.51521	0.59034	0.472378
36	-38.1981	12.335	-0.508754	-0.40362	-0.515219	0.590573	0.472085
37	-38.7036	12.2081	-0.484822	-0.403495	-0.515578	0.590378	0.472044
38	-39.2358	12.0764	-0.474463	-0.403554	-0.515174	0.590569	0.472204
39	-39.7609	11.933	-0.448606	-0.40364	-0.5153	0.590329	0.472285
40	-40.3046	11.8024	-0.409208	-0.403717	-0.515602	0.590196	0.472055
41	-40.8799	11.6758	-0.401335	-0.403437	-0.515611	0.590379	0.472055
42	-41.48	11.5064	-0.382234	-0.403755	-0.515318	0.590065	0.472496
43	-42.0634	11.3654	-0.374069	-0.403852	-0.514818	0.590725	0.472133
44	-42.665	11.2138	-0.333427	-0.403949	-0.515103	0.590478	0.472048
45	-43.2967	11.0519	-0.311168	-0.403859	-0.515341	0.5901	0.472338
46	-43.9218	10.8949	-0.286719	-0.403907	-0.515288	0.590212	0.472215
47	-44.571	10.7418	-0.271649	-0.403835	-0.51521	0.590415	0.472108
48	-45.2564	10.554	-0.242054	-0.403818	-0.515308	0.589879	0.472685
49	-45.9145	10.4058	-0.215144	-0.40388	-0.515273	0.590188	0.472285
50	-46.614	10.2249	-0.196835	-0.403659	-0.515248	0.590242	0.472433
51	-47.3071	10.0634	-0.163106	-0.403865	-0.515173	0.590405	0.472134
52	-48.0462	9.87375	-0.136496	-0.404096	-0.515002	0.590415	0.47211
53	-48.7828	9.69295	-0.116602	-0.40386	-0.515121	0.590314	0.472303
54	-49.5314	9.50242	-0.0846446	-0.403898	-0.515216	0.590109	0.472431
55	-50.2967	9.30813	-0.065011	-0.403939	-0.515051	0.59005	0.472649
56	-51.0923	9.12548	-0.0225194	-0.403741	-0.515439	0.590135	0.472289
57	-51.8659	8.92978	-0.000908348	-0.403793	-0.515173	0.590332	0.472287
58	-52.6894	8.71442	0.0209287	-0.403885	-0.515038	0.590202	0.47252
59	-53.4892	8.52739	0.0700885	-0.404021	-0.515214	0.590215	0.472194
60	-54.3427	8.31027	0.0883509	-0.404108	-0.515074	0.590228	0.472257
61	-55.1709	8.09225	0.128566	-0.404049	-0.515212	0.589861	0.472616
62	-56.06	7.87997	0.160786	-0.403887	-0.515236	0.59	0.472553
63	-56.9166	7.65676	0.178465	-0.403847	-0.515031	0.590018	0.472789
64	-57.8336	7.44252	0.208577	-0.403946	-0.514994	0.590155	0.472573
65	-58.7358	7.22327	0.25921	-0.404068	-0.515231	0.589897	0.472534
66	-59.6556	6.98481	0.293757	-0.40408	-0.515168	0.59	0.472462
67	-60.6014	6.76117	0.324947	-0.403828	-0.515459	0.589819	0.472584
68	-61.5356	6.54178	0.357278	-0.403864	-0.515094	0.590386	0.472219
69	-62.4988	6.28364	0.394775	-0.403824	-0.515222	0.589897	0.472751
70	-63.4735	6.05567	0.43759	-0.403932	-0.51542	0.589932	0.4724
71	-64.4831	5.78097	0.461166	-0.403882	-0.515098	0.589731	0.473044
72	-65.4754	5.54846	0.513651	-0.404085	-0.51526	0.589841	0.472558
73	-66.5035	5.28341	0.534755	-0.404191	-0.514958	0.589806	0.472839
74	-67.5502	5.02848	0.590866	-0.404105	-0.515444	0.589573	0.472674
75	-68.5991	4.77187	0.621552	-0.404178	-0.515144	0.589785	0.472674
76	-69.6514	4.50721	0.660016	-0.404314	-0.51506	0.58988	0.47253
77	-70.7306	4.2153	0.706382	-0.405468	-0.514245	0.588282	0.474418
78	-71.8225	3.97792	0.730325	-0.406938	-0.51287	0.587456	0.475669
79	-72.926	3.73088	0.778958	-0.407952	-0.512089	0.586665	0.476618
80	-74.0512	3.44563	0.822589	-0.408749	-0.511591	0.585539	0.477853
81	-75.1942	3.19726	0.862552	-0.409368	-0.510976	0.585225	0.478367
82	-76.3417	2.92857	0.904782	-0.410044	-0.510532	0.58476	0.47884
83	-77.5152	2.66533	0.936888	-0.410295	-0.510056	0.584575	0.479347
84	-78.6854	2.40535	0.983627	-0.410588	-0.509976	0.584221	0.479612
